timestamp, userID, result, date
2020-12-03T19:20:36.129,660232, result: movie  1524 not found  87 ,20201204
2020-12-03T19:20:36.129,503023, result: movie  3193 not found  86 ,20201204
2020-12-03T19:20:36.133,327724, result: movie  981 not found  91 ,20201204
2020-12-03T19:20:36.141,889752, result: movie  1733 not found  100 ,20201204
2020-12-03T19:20:36.141,385987, result: movie  5273 not found  100 ,20201204
2020-12-03T19:20:36.141,449329, result: movie  6391 not found  99 ,20201204
2020-12-03T19:20:36.146,128419, result: movie  8717 not found  103 ,20201204
2020-12-03T19:20:36.146,990237, result: movie  9208 not found  104 ,20201204
2020-12-03T19:20:36.146,619860, result: movie  7436 not found  104 ,20201204
2020-12-03T19:20:36.159,803378, result: movie  2422 not found  116 ,20201204
2020-12-03T19:20:37.058,940971, result: movie  1479 not found  13 ,20201204
2020-12-03T19:20:37.113,651156, result: movie  9690 not found  68 ,20201204
2020-12-03T19:20:37.138,576494, result: movie  7724 not found  92 ,20201204
2020-12-03T19:20:37.143,540400, result: movie [9678 not found  96 ,20201204
2020-12-03T19:20:37.157,767185, result: movie [9761 not found  111 ,20201204
2020-12-03T19:20:37.172,842003, result: movie  5376 not found  126 ,20201204
2020-12-03T19:20:37.172,654672, result: movie  2203 not found  125 ,20201204
2020-12-03T19:20:37.172,228692, result: movie  4095 not found  126 ,20201204
2020-12-03T19:20:38.084,188887, result: movie  1349 not found  35 ,20201204
2020-12-03T19:20:38.093,52550, result: movie [7794 not found  42 ,20201204
2020-12-03T19:20:38.098,22881, result: movie  4187 not found  49 ,20201204
2020-12-03T19:20:38.101,939569, result: movie  4294 not found  51 ,20201204
2020-12-03T19:20:38.118,322843, result: movie [8352 not found  69 ,20201204
2020-12-03T19:20:38.130,485178, result: movie  5194 not found  80 ,20201204
2020-12-03T19:20:38.130,263122, result: movie  7163 not found  79 ,20201204
2020-12-03T19:20:39.083,403721, result: movie  8797 not found  30 ,20201204
2020-12-03T19:20:39.117,336177, result: movie [9330 not found  65 ,20201204
2020-12-03T19:20:39.143,225524, result: movie [8278 not found  90 ,20201204
